,ID,Investigation_Type,Accident_NO,Date,Country,Injury_Severity,Damage,Reg_Number,Make,Model,Amateur_Built,No_of_Engines,Engine_Type,Schedule,Purpose_of_flight,Major_Injuries,Minor_Injuries,Uninjured,Weather_Condition,Report_Status,Publication_Date,Total_Injuries,Year,Month,State_Abbr,Location_Name,US_State,Abbreviation
3402,20001213X28585,Accident,FTW89LA113,1989-06-11,United States,Non-Fatal,Substantial,N24258,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,29-03-1991,0.0,1989,6,TX,KAUFMAN,Texas,TX
3403,20001213X28678,Accident,SEA89LA110,1989-06-12,United States,Non-Fatal,Destroyed,N1365E,Cessna,172,No,1.0,Reciprocating,,Aerial Observation,1.0,1.0,0.0,VMC,Probable Cause,18-06-1990,2.0,1989,6,OR,CHEMULT,Oregon,OR
3404,20001213X28657,Accident,NYC89LA149,1989-06-13,United States,Non-Fatal,Substantial,N3420Y,Cessna,180,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,29-03-1991,0.0,1989,6,PA,PITTSBURGH,Pennsylvania,PA
3405,20001213X28656,Accident,NYC89LA148,1989-06-13,United States,Non-Fatal,Substantial,N9953W,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,3.0,0.0,VMC,Probable Cause,09-09-1992,3.0,1989,6,PA,DILLSBURG,Pennsylvania,PA
3406,20001213X28491,Accident,ATL89LA159,1989-06-13,United States,Non-Fatal,Substantial,N24451,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,30-09-1991,0.0,1989,6,TN,JACKSON,Tennessee,TN
3407,20001213X28552,Accident,DEN89LA136,1989-06-14,United States,Non-Fatal,Substantial,N704AS,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,22-08-1990,0.0,1989,6,ID,GOODING,Idaho,ID
3408,20001213X28492,Accident,ATL89LA162,1989-06-17,United States,Non-Fatal,Substantial,N714SR,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,11-07-1990,1.0,1989,6,TN,KNOXVILLE,Tennessee,TN
3409,20001213X28537,Accident,CHI89LA116,1989-06-18,United States,Non-Fatal,Destroyed,N8752S,Cessna,150,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,18-06-1990,1.0,1989,6,MI,PORT HURON,Michigan,MI
3410,20001213X28658,Accident,NYC89LA150,1989-06-18,United States,Non-Fatal,Substantial,N52HR,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,1.0,3.0,VMC,Probable Cause,29-03-1991,1.0,1989,6,NY,NIAGARA FALLS,New York,NY
3411,20001213X28638,Accident,MKC89LA138,1989-06-19,United States,Non-Fatal,Substantial,N3148V,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,28-06-1991,1.0,1989,6,MO,GRAIN VALLEY,Missouri,MO
3412,20001213X28460,Accident,ANC89LA095,1989-06-19,United States,Non-Fatal,Substantial,N180SR,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,24-04-1990,0.0,1989,6,AK,ANCHORAGE,Alaska,AK
3413,20001213X28558,Accident,DEN89LA143,1989-06-20,United States,Non-Fatal,Substantial,N80893,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,28-06-1991,0.0,1989,6,CO,BOULDER,Colorado,CO
3414,20001213X28493,Accident,ATL89LA164,1989-06-20,United States,Non-Fatal,Substantial,N1434Y,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,19-04-1990,2.0,1989,6,GA,FRANKLIN,Georgia,GA
3415,20001213X28643,Accident,MKC89LA143,1989-06-22,United States,Non-Fatal,Substantial,N3814S,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,19-04-1990,0.0,1989,6,MN,SAUK RAPIDS,Minnesota,MN
3416,20001213X28538,Accident,CHI89LA118,1989-06-22,United States,Non-Fatal,Substantial,N13652,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,09-07-1990,1.0,1989,6,IN,INDIANAPOLIS,Indiana,IN
3417,20001213X28494,Accident,ATL89LA168,1989-06-23,United States,Non-Fatal,Substantial,N70RS,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,30-09-1991,0.0,1989,6,AL,CENTREVILLE,Alabama,AL
3418,20001213X28588,Accident,FTW89LA116,1989-06-24,United States,Non-Fatal,Substantial,N45955,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,28-06-1991,0.0,1989,6,TX,ADDISON,Texas,TX
3419,20001213X28578,Accident,FTW89FA117,1989-06-25,United States,Fatal(2),Destroyed,N24795,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,VMC,Probable Cause,09-09-1992,0.0,1989,6,TX,FORT WORTH,Texas,TX
3420,20001213X28500,Accident,BFO89FA048,1989-06-25,United States,Fatal(4),Destroyed,N53667,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,10-12-1990,0.0,1989,6,SC,CAESARS HEAD,South Carolina,SC
3421,20001213X28593,Accident,LAX89FA229,1989-06-30,United States,Fatal(1),Destroyed,N5199Q,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,VMC,Probable Cause,05-09-1991,0.0,1989,6,AZ,CORDES,Arizona,AZ
3422,20001213X28476,Accident,ANC89LA113,1989-06-30,United States,Non-Fatal,Substantial,N3200X,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,22-05-1990,0.0,1989,6,AK,DUFFYS TAVERN,Alaska,AK
3423,20001213X28860,Accident,LAX89LA228,1989-07-01,United States,Non-Fatal,Substantial,N5712E,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,29-03-1991,0.0,1989,7,CA,KELSEYVILLE,California,CA
3424,20001213X28953,Accident,NYC89LA155,1989-07-02,United States,Non-Fatal,Destroyed,N5266T,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,16-06-1992,1.0,1989,7,NY,GASPORT,New York,NY
3425,20001213X28958,Accident,NYC89LA160,1989-07-02,United States,Non-Fatal,Substantial,N4953B,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,29-03-1991,0.0,1989,7,NY,ONEIDA,New York,NY
3426,20001213X28839,Accident,FTW89LA129,1989-07-02,United States,Non-Fatal,Substantial,N5827B,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,30-09-1991,1.0,1989,7,TX,ELMENDORF,Texas,TX
3427,20001213X28956,Accident,NYC89LA158,1989-07-03,United States,Non-Fatal,Substantial,N48683,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,02-06-1992,0.0,1989,7,NY,PLATTSBURGH,New York,NY
3428,20001213X28925,Accident,MKC89LA149,1989-07-03,United States,Non-Fatal,Substantial,N49554,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,29-03-1991,0.0,1989,7,MO,ST. CHARLES,Missouri,MO
3429,20001213X28800,Accident,DEN89LA157,1989-07-03,United States,Non-Fatal,Substantial,N9560H,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,05-09-1991,0.0,1989,7,UT,BICKNELL,Utah,UT
3430,20001213X28929,Accident,MKC89LA154,1989-07-04,United States,Non-Fatal,Substantial,N757EJ,Cessna,152,No,1.0,Reciprocating,,Business,0.0,1.0,0.0,VMC,Probable Cause,29-03-1991,1.0,1989,7,MO,TUNAS,Missouri,MO
3431,20001213X28694,Accident,ANC89LA114,1989-07-04,United States,Non-Fatal,Substantial,N1512C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,2.0,1.0,VMC,Probable Cause,22-05-1990,2.0,1989,7,AK,PORT ALSWORTH,Alaska,AK
3432,20001213X28801,Accident,DEN89LA158,1989-07-07,United States,Non-Fatal,Destroyed,N6318K,Cessna,150M,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,19-04-1990,1.0,1989,7,UT,BOUNTIFUL,Utah,UT
3433,20001213X28866,Accident,LAX89LA236,1989-07-07,United States,Non-Fatal,Substantial,N704YY,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,02-08-1990,0.0,1989,7,CA,VENICE,California,CA
3434,20001213X28806,Accident,DEN89LA166,1989-07-07,United States,Non-Fatal,Substantial,N2720E,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,24-10-1990,0.0,1989,7,CO,GLENWOOD SPGS,Colorado,CO
3435,20001213X28931,Accident,MKC89LA157,1989-07-09,United States,Non-Fatal,Substantial,N6938H,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,29-03-1991,0.0,1989,7,MN,CRYSTAL,Minnesota,MN
3436,20001213X28896,Accident,MIA89LA189,1989-07-09,United States,Non-Fatal,Substantial,N4680P,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,FL,VERO BEACH,Florida,FL
3437,20001213X28895,Accident,MIA89LA188,1989-07-09,United States,Non-Fatal,Substantial,N6199B,Cessna,182,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,VMC,Probable Cause,22-08-1990,1.0,1989,7,FL,KISSIMMEE,Florida,FL
3438,20001213X28897,Accident,MIA89LA190,1989-07-10,United States,Non-Fatal,Substantial,N4427Q,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,FL,PERRY,Florida,FL
3439,20001213X28827,Accident,FTW89FA132,1989-07-11,United States,Fatal(1),Destroyed,N49056,Cessna,152,No,1.0,Reciprocating,,Unknown,0.0,0.0,0.0,VMC,Probable Cause,30-06-1992,0.0,1989,7,TX,ARLINGTON,Texas,TX
3440,20001213X28717,Accident,ATL89FA177,1989-07-11,United States,Non-Fatal,Destroyed,N8855B,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,IMC,Probable Cause,10-12-1990,1.0,1989,7,TN,TOWNSEND,Tennessee,TN
3441,20001213X28888,Accident,MIA89FA192,1989-07-11,United States,Non-Fatal,Substantial,N69224,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,22-08-1990,0.0,1989,7,FL,MIAMI LAKES,Florida,FL
3442,20001213X28770,Accident,CHI89LA131,1989-07-11,United States,Non-Fatal,Substantial,N64087,Cessna,172P,No,1.0,Reciprocating,,Business,0.0,1.0,0.0,VMC,Probable Cause,10-12-1990,1.0,1989,7,IN,LOGANSPORT,Indiana,IN
3443,20001213X28902,Accident,MIA89LA197,1989-07-12,United States,Non-Fatal,Substantial,N5814G,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,FL,DELAND,Florida,FL
3444,20001213X28771,Accident,CHI89LA133,1989-07-12,United States,Non-Fatal,Substantial,N4054J,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,1.0,1.0,VMC,Probable Cause,11-07-1990,1.0,1989,7,WI,IOLA,Wisconsin,WI
3445,20001213X28903,Accident,MIA89LA199,1989-07-13,United States,Non-Fatal,Substantial,N3905L,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,1.0,1.0,VMC,Probable Cause,09-07-1990,2.0,1989,7,MS,FOREST,Mississippi,MS
3446,20001213X28772,Accident,CHI89LA134,1989-07-13,United States,Non-Fatal,Substantial,N24378,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,26-06-1992,0.0,1989,7,MI,GROSSE ILE,Michigan,MI
3447,20001213X28775,Accident,CHI89LA138,1989-07-17,United States,Non-Fatal,Substantial,N5158D,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,IN,NEW CASTLE,Indiana,IN
3448,20001213X28905,Accident,MIA89LA201,1989-07-19,United States,Non-Fatal,Substantial,N47ER,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,4.0,0.0,VMC,Probable Cause,09-07-1990,4.0,1989,7,FL,LEESBURG,Florida,FL
3449,20001213X28725,Accident,ATL89LA183,1989-07-22,United States,Non-Fatal,Substantial,N52896,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-09-1991,0.0,1989,7,OH,CINCINNATI,Ohio,OH
3450,20001213X28937,Accident,MKC89LA164,1989-07-23,United States,Non-Fatal,Substantial,N97984,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,29-03-1991,0.0,1989,7,MN,DULUTH,Minnesota,MN
3451,20001213X28986,Accident,SEA89LA140,1989-07-24,United States,Non-Fatal,Substantial,N8402C,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,2.0,1.0,VMC,Probable Cause,30-09-1991,2.0,1989,7,WA,VASHON,Washington,WA
3452,20001213X28794,Accident,DEN89FA177,1989-07-24,United States,Fatal(1),Substantial,N46260,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,UT,LOGAN,Utah,UT
3453,20001213X28911,Accident,MIA89LA207,1989-07-25,United States,Non-Fatal,Substantial,N5186J,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,09-07-1990,0.0,1989,7,FL,GAINESVILLE,Florida,FL
3454,20001213X28782,Accident,CHI89LA149,1989-07-26,United States,Non-Fatal,Substantial,N12662,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,25-03-1991,0.0,1989,7,MI,WIXOM,Michigan,MI
3455,20001213X28747,Accident,CHI89DEE05,1989-07-27,United States,Non-Fatal,Substantial,N25848,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,30-06-1992,0.0,1989,7,IL,ROMEOVILLE,Illinois,IL
3456,20001213X28970,Accident,NYC89LA178,1989-07-28,United States,Non-Fatal,Substantial,N19652,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,17-03-1992,0.0,1989,7,PA,MT PLEASANT,Pennsylvania,PA
3457,20001213X28881,Accident,LAX89LA256,1989-07-28,United States,Non-Fatal,Substantial,N61552,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,15-02-1991,0.0,1989,7,AZ,MARANA,Arizona,AZ
3458,20001213X28992,Accident,SEA89LA152,1989-07-29,United States,Non-Fatal,Substantial,N9598H,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-09-1991,0.0,1989,7,NV,CARSON CITY,Nevada,NV
3459,20001213X28943,Accident,MKC89LA172,1989-07-31,United States,Non-Fatal,Substantial,N757HY,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,18-06-1990,0.0,1989,7,AR,FT SMITH,Arkansas,AR
3460,20001213X29146,Accident,LAX89LA258,1989-08-01,United States,Non-Fatal,Substantial,N5298B,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,30-06-1992,2.0,1989,8,CA,FREMONT,California,CA
3461,20001213X29247,Accident,NYC89LA203,1989-08-02,United States,Non-Fatal,Substantial,N1983F,Cessna,172P,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,30-09-1991,0.0,1989,8,NY,NEWBURGH,New York,NY
3462,20001213X29070,Accident,CHI89LA156,1989-08-02,United States,Non-Fatal,Substantial,N67342,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,30-09-1991,1.0,1989,8,IL,KANKAKEE,Illinois,IL
3463,20001213X29180,Accident,MIA89LA211,1989-08-03,United States,Non-Fatal,Destroyed,N64RF,Cessna,172,No,1.0,Reciprocating,,Aerial Observation,0.0,1.0,0.0,VMC,Probable Cause,05-09-1991,1.0,1989,8,FL,APALACHICOLA,Florida,FL
3464,20001213X29065,Accident,CHI89FA157,1989-08-03,United States,Fatal(1),Destroyed,N5292M,Cessna,152,No,1.0,Reciprocating,,Unknown,0.0,0.0,0.0,VMC,Probable Cause,30-06-1992,0.0,1989,8,SC,YORK,South Carolina,SC
3465,20001213X29098,Accident,DEN89LA187,1989-08-05,United States,Non-Fatal,Destroyed,N9183H,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,3.0,0.0,VMC,Probable Cause,24-10-1990,3.0,1989,8,NM,RUIDOSO,New Mexico,NM
3466,20001213X29237,Accident,NYC89LA193,1989-08-05,United States,Non-Fatal,Substantial,N4348X,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,30-09-1991,0.0,1989,8,NY,BARKER,New York,NY
3467,20001213X29151,Accident,LAX89LA264,1989-08-05,United States,Non-Fatal,Substantial,N5070H,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,16-06-1992,0.0,1989,8,CA,PARKER DAM,California,CA
3468,20001213X29138,Accident,LAX89FA276,1989-08-06,United States,Fatal(2),Destroyed,N6274W,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,UNK,Probable Cause,09-09-1992,0.0,1989,8,CA,TOMS PLACE,California,CA
3469,20001213X29090,Accident,DEN89FA184,1989-08-06,United States,Fatal(1),Destroyed,N64263,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,09-07-1990,0.0,1989,8,NM,ALBUQUERQUE,New Mexico,NM
3470,20001213X29073,Accident,CHI89LA160,1989-08-06,United States,Non-Fatal,Destroyed,N1157H,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,26-06-1992,0.0,1989,8,MI,TROY,Michigan,MI
3471,20001213X29255,Accident,SEA89LA147,1989-08-06,United States,Non-Fatal,Substantial,N95099,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,02-08-1990,0.0,1989,8,OR,MOLLALA,Oregon,OR
3472,20001213X29152,Accident,LAX89LA266,1989-08-06,United States,Non-Fatal,Substantial,N95693,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,29-07-1992,0.0,1989,8,CA,SANTA MONICA,California,CA
3473,20001213X29116,Accident,FTW89DRJ01,1989-08-07,United States,Non-Fatal,Substantial,N3893J,Cessna,150,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,09-09-1992,1.0,1989,8,OK,PIEDMONT,Oklahoma,OK
3474,20001213X29059,Accident,CHI89DEM06,1989-08-08,United States,Non-Fatal,Substantial,N96863,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-06-1992,0.0,1989,8,MI,MANISTEE,Michigan,MI
3475,20001213X29123,Accident,FTW89LA145,1989-08-09,United States,Non-Fatal,Substantial,N5703B,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,1.0,1.0,VMC,Probable Cause,30-09-1991,1.0,1989,8,TX,COMFORT,Texas,TX
3476,20001213X29126,Accident,FTW89LA148,1989-08-10,United States,Non-Fatal,Substantial,N5794E,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,22-08-1990,0.0,1989,8,TX,TERRELL,Texas,TX
3477,20001213X29210,Accident,MKC89LA177,1989-08-12,United States,Non-Fatal,Substantial,N24TW,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,24-10-1990,0.0,1989,8,KS,TOPEKA,Kansas,KS
3478,20001213X29177,Accident,MIA89FA220,1989-08-13,United States,Fatal(4),Destroyed,N99901,Cessna,172P,No,1.0,Reciprocating,,Unknown,0.0,0.0,0.0,VMC,Probable Cause,05-09-1990,0.0,1989,8,FL,PASS-A-GRILLE,Florida,FL
3479,20001213X29158,Accident,LAX89LA273,1989-08-13,United States,Non-Fatal,Substantial,N5961J,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,2.0,2.0,VMC,Probable Cause,30-09-1991,2.0,1989,8,AZ,SELIGMAN,Arizona,AZ
3480,20001213X29157,Accident,LAX89LA272,1989-08-13,United States,Non-Fatal,Substantial,N51920,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,30-09-1991,0.0,1989,8,CA,REDLANDS,California,CA
3481,20001213X29160,Accident,LAX89LA278,1989-08-14,United States,Fatal(1),Substantial,N3795K,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,2.0,0.0,0.0,VMC,Probable Cause,30-09-1991,2.0,1989,8,CA,BUTTE MEADOWS,California,CA
3482,20001213X29077,Accident,CHI89LA166,1989-08-14,United States,Non-Fatal,Substantial,N4770J,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,30-06-1992,0.0,1989,8,OH,RAVENNA,Ohio,OH
3483,20001213X29140,Accident,LAX89FA280,1989-08-15,United States,Fatal(1),Destroyed,N152DM,Cessna,152,No,1.0,Reciprocating,,Instructional,1.0,0.0,0.0,VMC,Probable Cause,30-06-1992,1.0,1989,8,CA,CASTAIC,California,CA
3484,20001213X29214,Accident,MKC89LA182,1989-08-15,United States,Non-Fatal,Substantial,N3763D,Cessna,182,No,1.0,Reciprocating,,Business,0.0,2.0,0.0,VMC,Probable Cause,22-08-1990,2.0,1989,8,AR,RUSSELL,Arkansas,AR
3485,20001213X29187,Accident,MIA89LA223,1989-08-15,United States,Non-Fatal,Substantial,N60847,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,28-06-1991,1.0,1989,8,FL,FORT PIERCE,Florida,FL
3486,20001213X29068,Accident,CHI89FA174,1989-08-17,United States,Non-Fatal,Substantial,N98584,Cessna,172P,No,1.0,Reciprocating,,Public Aircraft,1.0,0.0,0.0,VMC,Probable Cause,22-07-1992,1.0,1989,8,WI,SUPERIOR,Wisconsin,WI
3487,20001213X29067,Accident,CHI89FA173,1989-08-18,United States,Non-Fatal,Destroyed,N9329U,Cessna,150M,No,1.0,Reciprocating,,Personal,2.0,0.0,0.0,VMC,Probable Cause,26-06-1992,2.0,1989,8,IL,PLAINFIELD,Illinois,IL
3488,20001213X29242,Accident,NYC89LA198,1989-08-18,United States,Non-Fatal,Substantial,N65105,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,30-09-1992,2.0,1989,8,MA,GARDNER,Massachusetts,MA
3489,20001213X29007,Accident,ANC89LA146,1989-08-19,United States,Non-Fatal,Substantial,N78254,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,18-06-1990,0.0,1989,8,AK,EUREKA LODGE,Alaska,AK
3490,20001213X29190,Accident,MIA89LA226,1989-08-20,United States,Non-Fatal,Destroyed,N757WX,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,24-10-1990,2.0,1989,8,MS,COLUMBUS,Mississippi,MS
3491,20001213X29191,Accident,MIA89LA227,1989-08-20,United States,Non-Fatal,Substantial,N49938,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,1.0,1.0,VMC,Probable Cause,24-10-1990,1.0,1989,8,FL,PENSACOLA,Florida,FL
3492,20001213X29217,Accident,MKC89LA186,1989-08-22,United States,Non-Fatal,Substantial,N80357,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,22-08-1990,0.0,1989,8,MN,CLEAR LAKE,Minnesota,MN
3493,20001213X29197,Accident,MIA89LA234,1989-08-25,United States,Non-Fatal,Substantial,N738WM,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,05-09-1991,0.0,1989,8,FL,JACKSONVILLE,Florida,FL
3494,20001213X29050,Accident,BFO89LA073,1989-08-25,United States,Non-Fatal,Substantial,N67803,Cessna,152,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,10-12-1990,0.0,1989,8,DE,SELBYVILLE,Delaware,DE
3495,20001213X29262,Accident,SEA89LA159,1989-08-26,United States,Non-Fatal,Substantial,N5451B,Cessna,182,No,1.0,Reciprocating,,Personal,2.0,0.0,0.0,VMC,Probable Cause,22-06-1992,2.0,1989,8,ID,ATLANTA,Idaho,ID
3496,20001213X29051,Accident,BFO89LA076,1989-08-26,United States,Non-Fatal,Substantial,N6840G,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,13-04-1992,0.0,1989,8,MD,GAITHERSBURG,Maryland,MD
3497,20001213X29130,Accident,FTW89LA154,1989-08-27,United States,Fatal(1),Destroyed,N16090,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,22-07-1992,0.0,1989,8,TX,HEARNE,Texas,TX
3498,20001213X29093,Accident,DEN89FA200,1989-08-27,United States,Non-Fatal,Destroyed,N4129F,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,09-07-1990,1.0,1989,8,UT,TREMONTON,Utah,UT
3499,20001213X29198,Accident,MIA89LA235,1989-08-27,United States,Non-Fatal,Substantial,N5215E,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-09-1991,0.0,1989,8,MS,MADISON,Mississippi,MS
3500,20001213X29254,Accident,SEA89FA160A,1989-08-29,United States,Fatal(4),Destroyed,N49231,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,VMC,Probable Cause,22-06-1992,0.0,1989,8,WA,SNOHOMISH,Washington,WA
3501,20001213X29171,Accident,LAX89LA292,1989-08-30,United States,Non-Fatal,Substantial,N6270E,Cessna,172,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,25-06-1992,0.0,1989,8,AZ,BULLHEAD CITY,Arizona,AZ
3502,20001213X29030,Accident,ATL89FA207,1989-08-31,United States,Fatal(2),Destroyed,N25799,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,30-09-1991,0.0,1989,8,TN,TIPTONVILLE,Tennessee,TN
3503,20001213X29111,Accident,DEN89LA204,1989-08-31,United States,Non-Fatal,Substantial,N6372K,Cessna,150M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,29-07-1992,0.0,1989,8,UT,DELTA,Utah,UT
3504,20001213X29472,Accident,NYC89FA206,1989-09-01,United States,Fatal(4),Destroyed,N65595,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,23-01-1992,0.0,1989,9,NH,NORTHFIELD,New Hampshire,NH
